bus_id,type,pd,qd,gs,bs,area,vm,va,basekv,zone,vmax,vmin,lam_p,lam_q,mu_vmax,mu_vmin
4172,1,42.31,11.99,0,0,4,1.0101,-50.627,115,20,1.1,0.9,49.79,6.57,0,0
4173,1,12.05,3.42,0,0,4,1.0005,-40.401,115,21,1.1,0.9,193.69,58.98,0,0
4174,1,19.16,5.43,0,85,4,1.0205,-57.365,115,20,1.1,0.9,96.3,16.59,0,0
4175,1,3.16,0.89,0,21.78,4,1.03,-55.921,115,20,1.1,0.9,-120.89,0,0,0
4176,1,0,0,0,0,4,1.039,-52.484,115,20,1.1,0.9,-1232,19.6,0,0
4177,2,0,0,0,0,4,1.04,-49.119,13.8,20,1.1,0.9,-1227.3,0,0,0
4178,1,17.46,4.95,0,44.77,4,1.0249,-46.568,115,21,1.1,0.9,634.47,0,0,0
4179,1,19.92,5.64,0,0,4,1.0159,-58.106,115,20,1.1,0.9,794.61,127.75,0,0
4180,1,10.76,3.05,0,0,4,0.98775,-47.712,115,21,1.1,0.9,490.5,125.96,0,0
4181,2,0,0,0,0,4,1.0233,-39.095,230,21,1.1,0.9,34.64,12.7,0,0
4182,1,22.68,6.43,0,0,4,1.0046,-43.153,115,21,1.1,0.9,176.56,64.66,0,0
4183,2,0,0,0,0,4,1.0191,-49.569,230,19,1.1,0.9,-15.57,18.01,0,0
4184,1,0,0,0,0,4,1.0068,-57.284,115,19,1.1,0.9,-319.78,-39.03,0,0
4185,1,37.84,10.72,0,20.63,4,1.0206,-58.459,115,19,1.1,0.9,497.88,147.3,0,0
4186,1,37.06,10.5,0,53.8,4,1.003,-68.837,115,19,1.1,0.9,2147.2,1.23,0,0
4187,1,15.06,4.27,0,0,4,1.0011,-58.682,115,20,1.1,0.9,8.07,5.2,0,0
4188,1,2.97,0.84,0,0,4,1.0304,-52.985,115,20,1.1,0.9,-1.21,3.36,0,0
4189,1,29.89,8.47,0,0,4,0.99764,-56.62,115,20,1.1,0.9,3.91,2.86,0,0
4190,1,132.46,37.53,0,0,4,1.0116,-58.275,115,20,1.1,0.9,1.05,6.43,0,0
4191,1,46.43,13.16,0,0,4,1.0038,-55.451,115,19,1.1,0.9,-238.01,-22.54,0,0
4192,2,0,0,0,0,4,1.02,-50.348,230,19,1.1,0.9,18.2,0,0,0
4193,1,178.22,50.5,0,0,4,1.0131,-53.09,115,19,1.1,0.9,-5.26,15.51,0,0
4194,2,0,0,0,0,4,1.003,-61.154,115,19,1.1,0.9,1247.2,-52.92,0,0
4195,2,0,0,0,0,4,1.0352,-51.155,500,20,1.1,0.9,65.16,26.06,0,0
4196,1,0,0,0,0,4,1.0333,-52.637,230,20,1.1,0.9,70.7,29.79,0,0
4197,1,0,0,0,4.12,4,1.03,-54.614,115,20,1.1,0.9,96.82,177.1,0,0
5003,1,113.64,32.2,0,0,5,0.99072,-70.467,161,16,1.1,0.9,549.6,24.83,0,0
5004,1,11.69,3.31,0,0,5,0.99013,-63.238,161,14,1.1,0.9,101.67,13.33,0,0
5005,1,8.95,2.53,0,0,5,1.0151,-54.862,161,18,1.1,0.9,40.44,1.75,0,0
5006,1,100.19,28.39,0,0,5,0.99631,-70.005,161,16,1.1,0.9,295.78,38.83,0,0
5007,1,72.05,20.42,0,0,5,0.99635,-65.721,161,17,1.1,0.9,361.22,5.03,0,0
5008,1,7.6,2.15,0,0,5,1.0135,-43.324,161,15,1.1,0.9,-1.92,14.44,0,0
5009,1,62.68,17.76,0,0,5,0.99848,-71.254,161,16,1.1,0.9,418.23,27.9,0,0
5010,1,133.87,37.93,0,0,5,0.99767,-69.226,161,16,1.1,0.9,306.26,41.42,0,0
5011,1,7.64,2.17,0,0,5,1.0063,-55.111,161,13,1.1,0.9,57.86,10.67,0,0
5012,1,81.32,23.04,0,0,5,0.9942,-66.199,161,17,1.1,0.9,412.01,-6.45,0,0
5013,1,19.34,5.48,0,44.89,5,1.03,-51.226,161,15,1.1,0.9,33.15,0,0,0
5014,1,46.76,13.25,0,0,5,0.99964,-62.444,161,17,1.1,0.9,214.33,22.5,0,0
5015,1,0,0,0,0,5,1.0046,-61.189,500,17,1.1,0.9,105.25,12.93,0,0
5016,1,181.16,51.33,0,0,5,1.0034,-65.8,161,17,1.1,0.9,161.81,19.89,0,0
5017,1,13.85,3.93,0,0,5,0.99451,-67.067,161,17,1.1,0.9,635.51,-69.07,0,0
5018,1,0,0,0,0,5,1.0057,-48.359,500,12,1.1,0.9,27.68,-1.45,0,0
5019,1,0,0,0,0,5,1.0037,-50.109,161,12,1.1,0.9,32.18,0.8,0,0
5020,2,0,0,0,0,5,1,-46.65,13.8,12,1.1,0.9,27.73,0,0,0
5021,1,0,0,0,0,5,1.0018,-59.088,500,17,1.1,0.9,78.04,6.57,0,0
5022,1,140.24,39.73,0,0,5,0.99941,-62.801,161,17,1.1,0.9,123.63,8.5,0,0
5023,2,0,0,0,0,5,1.0018,-59.088,13.8,17,1.1,0.9,78.04,6.57,0,0
5024,1,50.92,14.43,0,0,5,1.0053,-55.534,161,13,1.1,0.9,37.26,1.56,0,0
5025,1,74.46,21.1,0,0,5,0.99604,-62.132,161,18,1.1,0.9,2256,-249.23,0,0
5026,1,71.11,20.15,0,0,5,0.99141,-67.296,161,17,1.1,0.9,188.3,10.6,0,0
5027,1,74.13,21,0,0,5,0.99488,-68.154,161,17,1.1,0.9,439.01,-41.53,0,0
5028,1,9.35,2.65,0,0,5,1.0003,-68.259,161,17,1.1,0.9,224.12,28.88,0,0
5029,1,12.77,3.62,0,0,5,1.0036,-54.459,161,13,1.1,0.9,42.56,3.42,0,0
5030,1,79.61,22.55,0,0,5,0.99249,-65.895,161,12,1.1,0.9,135.78,-1.77,0,0
5031,1,42.36,12,0,0,5,1.0038,-66.341,161,16,1.1,0.9,179.91,29.27,0,0
5032,1,47.16,13.36,0,0,5,0.99417,-69.402,161,16,1.1,0.9,401.14,40.61,0,0
5033,1,0,0,0,0,5,1.0119,-63.604,500,16,1.1,0.9,15.89,-9.64,0,0
5034,1,55.35,15.68,0,0,5,1.006,-65.814,161,16,1.1,0.9,122.66,23.41,0,0
5035,2,0,0,0,0,5,1.0119,-63.604,13.2,16,1.1,0.9,15.89,-9.64,0,0
5036,2,0,0,0,0,5,1.0119,-63.604,13.2,16,1.1,0.9,15.89,-9.64,0,0
5037,2,0,0,0,0,5,1.02,-62.977,13.2,16,1.1,0.9,16.22,0,0,0
5038,2,0,0,0,0,5,1.02,-62.955,13.2,16,1.1,0.9,16.21,0,0,0
5039,2,0,0,0,0,5,1.02,-63.323,13.2,16,1.1,0.9,16.11,-1936.3,0,0
5040,2,0,0,0,0,5,1.02,-62.757,13.2,16,1.1,0.9,16.59,0,0,0
5041,2,0,0,0,0,5,1.02,-63.018,13.2,16,1.1,0.9,16.32,0,0,0
5042,2,0,0,0,0,5,1.02,-62.908,13.2,16,1.1,0.9,16.23,0,0,0
5043,1,68.1,19.29,0,0,5,0.98714,-69.362,161,16,1.1,0.9,332.55,45.71,0,0
5044,1,17.5,4.96,0,0,5,0.99836,-62.793,161,17,1.1,0.9,-869.17,-9.19,0,0
5045,1,0,0,0,0,5,1.0123,-48.659,500,18,1.1,0.9,27.02,-7.56,0,0
5046,1,77.11,21.85,0,0,5,1.0102,-50.689,161,18,1.1,0.9,28.48,-5.27,0,0
5047,1,0,0,0,0,5,1.0088,-59.535,500,17,1.1,0.9,68.11,-1.14,0,0
5048,1,184.54,52.29,0,0,5,0.99733,-63.871,161,17,1.1,0.9,119.43,13.39,0,0
5049,1,0,0,0,0,5,1.0074,-59.598,500,16,1.1,0.9,135.95,13.41,0,0
5050,1,64.6,18.3,0,0,5,1.0039,-64.068,161,16,1.1,0.9,185.61,33.3,0,0
5051,2,0,0,0,0,5,1.0144,-58.83,22,16,1.1,0.9,135.54,13.21,0,0
5052,1,0,0,0,0,5,1.0063,-62.769,115,16,1.1,0.9,272.04,49.84,0,0
5053,1,152.78,43.29,0,0,5,0.99068,-69.185,161,16,1.1,0.9,234.51,37.77,0,0
5054,1,21.17,6,0,0,5,0.99669,-57.082,161,14,1.1,0.9,63.95,11.5,0,0
5055,1,0,0,0,0,5,1.0042,-49.871,500,12,1.1,0.9,17.98,-1.58,0,0
5056,1,40.4,11.45,0,0,5,1.0028,-50.724,161,12,1.1,0.9,1.5,-2.36,0,0
5057,2,0,0,0,0,5,1.0042,-49.871,13.8,12,1.1,0.9,17.98,-1.58,0,0
5058,2,0,0,0,0,5,1,-47.103,13.8,12,1.1,0.9,18.09,0,0,0
5059,1,0,0,0,0,5,0.99994,-63.856,161,14,1.1,0.9,62.21,5.02,0,0
5060,1,0,0,0,0,5,1.0048,-66.186,115,14,1.1,0.9,5.84,-11.75,0,0
5061,1,0,0,0,35.42,5,1.03,-69.495,115,14,1.1,0.9,5.4,0,0,0
5062,1,43.74,12.39,0,0,5,1.002,-73.778,115,14,1.1,0.9,5.39,-0,0,0
5063,1,0,0,0,0,5,1.0115,-61.808,500,17,1.1,0.9,110.8,10.01,0,0
5064,1,77.07,21.84,0,0,5,1.0033,-66.004,161,17,1.1,0.9,173.96,24.61,0,0
5065,2,0,0,0,0,5,1.0124,-61.705,13.8,17,1.1,0.9,110.76,9.99,0,0
5066,2,0,0,0,0,5,1.0115,-61.808,13.8,17,1.1,0.9,110.8,10.01,0,0
5067,2,0,0,0,0,5,1.03,-59.232,13.8,17,1.1,0.9,110.15,0,0,0
5068,2,0,0,0,0,5,1.03,-59.107,13.8,17,1.1,0.9,110.03,0,0,0
5069,2,0,0,0,0,5,1.03,-58.936,13.8,17,1.1,0.9,109.94,0,0,0
5070,1,74.65,21.15,0,0,5,0.99273,-69.889,161,17,1.1,0.9,358.04,38.28,0,0
5071,1,74.11,21,0,0,5,1.0116,-54.493,161,13,1.1,0.9,35.05,0.95,0,0
5072,1,72.34,20.5,0,0,5,0.99615,-69.467,161,16,1.1,0.9,261.03,37.93,0,0
5073,1,8.83,2.5,0,0,5,1.0219,-46.389,161,15,1.1,0.9,34.8,-6.03,0,0
5074,1,31.78,9,0,0,5,0.99895,-69.172,161,16,1.1,0.9,221.07,42.44,0,0
5075,1,3.96,1.12,0,0,5,1.0059,-56.587,161,18,1.1,0.9,37.95,1.25,0,0
5076,1,0,0,0,0,5,1.007,-71.26,161,16,1.1,0.9,417.87,19.17,0,0
5077,1,18.49,5.24,0,81.78,5,1.03,-72.214,115,16,1.1,0.9,404.56,0,0,0
5078,1,66.42,18.82,0,0,5,0.99204,-66.501,161,17,1.1,0.9,301.6,17.41,0,0
5079,1,38.19,10.82,0,0,5,1.0156,-55.949,161,13,1.1,0.9,34.89,0.88,0,0
5080,1,37.61,10.66,0,0,5,0.9974,-56.838,161,13,1.1,0.9,40.83,2.61,0,0
5081,1,89.83,25.45,0,0,5,1.004,-55.499,161,13,1.1,0.9,38.22,1.05,0,0
5082,1,102.22,28.96,0,0,5,0.99679,-69.26,161,17,1.1,0.9,228.01,21.52,0,0
5083,1,0,0,0,0,5,1.0106,-63.297,500,16,1.1,0.9,135.4,14.73,0,0
5084,1,224.2,63.52,0,0,5,0.99635,-67.578,161,16,1.1,0.9,203.38,34.97,0,0
5085,1,51.3,14.54,0,0,5,0.99019,-69.431,161,17,1.1,0.9,383.38,37.47,0,0
5086,1,92.04,26.08,0,0,5,0.99089,-68.837,161,17,1.1,0.9,240.93,16.5,0,0
5087,1,4.13,1.17,0,0,5,0.99237,-63.44,161,14,1.1,0.9,215.63,23.99,0,0
5088,1,0,0,0,0,5,0.99954,-58.781,161,18,1.1,0.9,92.15,13.77,0,0
5089,2,0,0,0,0,5,0.99954,-58.781,13.8,18,1.1,0.9,92.15,13.77,0,0
5090,1,108.74,30.81,0,175,5,0.99973,-70.654,161,16,1.1,0.9,452.38,28.03,0,0
5091,1,5.33,1.51,0,0,5,0.99243,-62.843,161,14,1.1,0.9,182.48,26.55,0,0
5092,1,17.62,4.99,0,0,5,0.99398,-66.75,161,14,1.1,0.9,932.02,-99.38,0,0
5093,1,47.98,13.6,0,215,5,1.008,-67.274,161,17,1.1,0.9,258.88,-129.6,0,0
5094,1,2.66,0.75,0,0,5,1.0091,-60.664,161,14,1.1,0.9,44.54,0.48,0,0
5095,1,32.24,9.14,0,0,5,1.0061,-69.18,161,17,1.1,0.9,277.4,8.92,0,0
5096,1,61.74,17.49,0,0,5,0.99814,-68.269,161,16,1.1,0.9,267.74,41.33,0,0
5097,1,82.57,23.4,0,0,5,1,-67.609,161,17,1.1,0.9,206.33,27.49,0,0
5098,1,156.22,44.26,0,250,5,1.0134,-68.452,161,17,1.1,0.9,784.12,-118.45,0,0
5099,1,67.63,19.16,0,200,5,1.0285,-69.496,161,17,1.1,0.9,304.17,0,0,0
5100,1,22.45,6.36,0,0,5,0.99816,-69.025,161,16,1.1,0.9,846.27,6.2,0,0
5101,1,22.63,6.41,0,0,5,1.0231,-52.384,161,15,1.1,0.9,34.56,0.35,0,0
5102,1,0,0,0,0,5,1.0061,-64.337,500,16,1.1,0.9,110.61,8.95,0,0
5103,1,234.49,66.44,0,0,5,0.99703,-68.607,161,16,1.1,0.9,226.42,36.79,0,0
5104,1,79.02,22.39,0,0,5,0.99065,-66.813,161,17,1.1,0.9,174.28,13.64,0,0
5105,1,105.27,29.83,0,0,5,0.99785,-70.31,161,17,1.1,0.9,273.99,22.22,0,0
5106,2,0,0,0,0,5,0.99785,-70.31,13.8,17,1.1,0.9,273.99,22.22,0,0
5107,2,0,0,0,0,5,0.99785,-70.31,13.8,17,1.1,0.9,273.99,22.22,0,0
5108,1,40.12,11.37,0,437.23,5,1.0128,-67.907,161,17,1.1,0.9,228.2,31.76,0,0
5109,1,53.98,15.29,0,0,5,0.9876,-68.797,161,16,1.1,0.9,532.18,40.67,0,0
5110,1,3.44,0.97,0,0,5,0.99172,-54.158,161,12,1.1,0.9,44.66,3.37,0,0
5111,1,37.24,10.55,0,0,5,0.99602,-70.697,161,16,1.1,0.9,322.22,37.06,0,0
5112,1,14.25,4.04,0,0,5,1.0124,-55.708,161,18,1.1,0.9,40.27,2.41,0,0
5113,1,21.58,6.11,0,0,5,1.0035,-67.379,161,17,1.1,0.9,567.92,-47.34,0,0
5114,1,56.95,16.13,0,0,5,0.99414,-68.777,161,16,1.1,0.9,262.98,25.93,0,0
5115,1,17.73,5.02,0,0,5,1.0125,-66.807,161,16,1.1,0.9,220.04,35.68,0,0
5116,1,141.56,40.11,0,0,5,0.99513,-70.092,161,16,1.1,0.9,263.8,36.02,0,0
5117,1,128.28,36.35,0,0,5,0.98655,-68.807,161,17,1.1,0.9,214.2,13.05,0,0
5118,1,8.65,2.45,0,0,5,1.0133,-44.643,161,15,1.1,0.9,27.22,2.67,0,0
5119,1,4.4,1.25,0,0,5,1.002,-55.903,161,12,1.1,0.9,-126.25,-33.07,0,0
5120,1,0,0,0,0,5,1.0266,-46.477,500,15,1.1,0.9,31.57,-7.16,0,0
5121,1,76.66,21.72,0,30,5,1.0231,-47.088,161,15,1.1,0.9,33.58,-6.33,0,0
5122,1,65,18.42,0,0,5,0.99559,-70.407,161,16,1.1,0.9,403.83,37.53,0,0
5123,1,0,0,0,0,5,1.01,-52.478,161,13,1.1,0.9,91.91,14.01,0,0
5124,1,26.69,7.56,0,0,5,1.0075,-51.527,115,13,1.1,0.9,93.42,16.83,0,0
5125,1,67.92,19.24,0,0,5,1.0008,-66.954,161,17,1.1,0.9,191.72,25.96,0,0
5126,1,173.21,49.08,0,0,5,0.9903,-70.945,161,16,1.1,0.9,422.81,36.18,0,0
5127,1,3.89,1.1,0,0,5,1.0141,-55.981,161,18,1.1,0.9,43.4,2.92,0,0
5128,1,90.51,25.65,0,0,5,0.99335,-70.18,161,16,1.1,0.9,434.52,32.49,0,0
5129,1,14.89,4.22,0,0,5,1.0294,-50.867,161,18,1.1,0.9,33.65,-0.7,0,0
5130,1,99.79,28.27,0,0,5,0.99276,-69.145,161,16,1.1,0.9,233.64,37.55,0,0
5131,1,0,0,0,0,5,1.0231,-50.339,500,13,1.1,0.9,32.16,0.17,0,0
5132,1,102.52,29.05,0,0,5,1.016,-52.557,161,13,1.1,0.9,35.68,1.35,0,0
5133,1,12.16,3.45,0,0,5,1.0134,-55.302,161,18,1.1,0.9,40.44,1.97,0,0
5134,1,26.98,7.64,0,0,5,1.0094,-47.451,161,15,1.1,0.9,13.57,11.8,0,0
5135,1,27.59,7.82,0,0,5,1.0205,-52.622,161,15,1.1,0.9,36.79,3.64,0,0
5136,1,11.94,3.38,0,0,5,0.99543,-62.68,161,16,1.1,0.9,156.82,21.23,0,0
5137,1,0,0,0,0,5,1.0176,-53.867,500,13,1.1,0.9,31.6,-0.63,0,0
5138,1,105.04,29.76,0,0,5,1.0151,-55.164,161,13,1.1,0.9,33.65,0.46,0,0
5139,1,86.38,24.47,0,270,5,1.0105,-71.483,161,16,1.1,0.9,306.29,29.99,0,0
5140,1,8.65,2.45,0,0,5,1.0036,-55.985,161,13,1.1,0.9,38.05,1.77,0,0
5141,1,45.38,12.86,0,0,5,0.99706,-66.61,161,16,1.1,0.9,188.27,30.23,0,0
5142,1,15.53,4.4,0,0,5,1.0005,-55.756,161,13,1.1,0.9,41.24,2.82,0,0
5143,1,87.45,24.78,0,0,5,1.0004,-66.785,161,17,1.1,0.9,185.48,23.91,0,0
5144,1,73.43,20.8,0,0,5,1.0055,-56.125,161,13,1.1,0.9,40.58,3.33,0,0
5145,1,117.86,33.39,0,0,5,0.99817,-68.433,161,17,1.1,0.9,237.95,34.34,0,0
5146,1,90.75,25.71,0,0,5,0.99402,-68.909,161,16,1.1,0.9,333.18,44.78,0,0
5147,1,108.12,30.63,0,0,5,0.99112,-70.456,161,16,1.1,0.9,261.4,37.07,0,0
5148,1,83.41,23.63,0,0,5,0.99237,-70.465,161,17,1.1,0.9,279.7,27.86,0,0
5149,1,91.45,25.91,0,0,5,0.99053,-70.847,161,16,1.1,0.9,442.64,31.7,0,0
5150,1,4.11,1.17,0,0,5,1.0006,-54.448,161,12,1.1,0.9,22.33,-7.82,0,0
5151,1,5.33,1.51,0,0,5,1.0106,-57.425,161,18,1.1,0.9,57.67,6.09,0,0
5152,1,60.98,17.28,0,0,5,0.99262,-69.535,161,16,1.1,0.9,387.71,43.95,0,0
5153,1,15.98,4.53,0,0,5,0.99877,-60.198,161,12,1.1,0.9,-572.18,-38.95,0,0
5154,1,15.58,4.41,0,0,5,1.0028,-58.188,161,18,1.1,0.9,74.68,9.6,0,0
5155,1,3.71,1.05,0,0,5,1.0132,-49.715,161,12,1.1,0.9,23.7,8.82,0,0
5156,1,6.22,1.76,0,0,5,1.0254,-49.892,161,15,1.1,0.9,31.88,0.78,0,0
5157,1,146.63,41.55,0,0,5,0.98737,-69.108,161,17,1.1,0.9,363.96,37.87,0,0
5158,1,168.19,47.66,0,0,5,1.0155,-69.346,161,16,1.1,0.9,980.15,1.33,0,0
5159,1,14.54,4.12,0,0,5,1.0096,-52.951,161,13,1.1,0.9,91.04,12.71,0,0
5160,1,59.35,16.81,0,0,5,0.99615,-65.683,161,17,1.1,0.9,307.42,15.35,0,0
5161,1,199.65,56.57,0,210,5,1.0152,-70.792,161,16,1.1,0.9,662.23,11.52,0,0
5162,1,6.69,1.9,0,0,5,0.99786,-58.144,161,14,1.1,0.9,73.96,12.27,0,0
5163,1,15.15,4.29,0,0,5,1.0122,-53.791,161,13,1.1,0.9,39.67,1.79,0,0
5164,1,0,0,0,0,5,1.0048,-61.953,500,17,1.1,0.9,117.35,15.02,0,0
5165,1,55.53,15.73,0,0,5,1.0003,-64.983,161,17,1.1,0.9,309.68,14.19,0,0
5166,2,0,0,0,0,5,1.0219,-60.054,13.8,17,1.1,0.9,116.24,14.51,0,0
5167,2,0,0,0,0,5,1.0055,-61.871,13.8,17,1.1,0.9,117.3,15,0,0
5168,1,125.67,35.61,0,0,5,0.99274,-71.347,161,16,1.1,0.9,368.7,26.9,0,0
5169,1,0,0,0,0,5,1.0217,-52.633,161,15,1.1,0.9,38.87,2.15,0,0
5170,2,0,0,0,0,5,1.0166,-50.992,18,15,1.1,0.9,38.69,2.19,0,0
5171,1,1.06,0.3,0,0,5,0.99334,-62.061,161,14,1.1,0.9,164.32,25.19,0,0
5172,1,74.24,21.03,0,200,5,1.0199,-64.873,161,12,1.1,0.9,123.43,5.52,0,0
5173,1,136.36,38.63,0,0,5,0.99078,-69.388,161,16,1.1,0.9,239.05,37.95,0,0
5174,1,4.32,1.22,0,0,5,0.99469,-61.013,161,14,1.1,0.9,140.42,22.78,0,0
5175,1,118.67,33.62,0,0,5,0.99846,-66.267,161,17,1.1,0.9,313.99,14.47,0,0
5176,1,7.3,2.07,0,0,5,0.99652,-52.332,161,12,1.1,0.9,38.79,2.42,0,0
5177,1,91.38,25.89,0,0,5,0.98961,-68.596,161,17,1.1,0.9,312.66,7.41,0,0
5178,1,83.96,23.79,0,0,5,0.99366,-69.778,161,16,1.1,0.9,399.21,48.07,0,0
5179,1,0,0,0,0,5,1.0168,-57.357,500,14,1.1,0.9,29.34,-5.94,0,0
5180,1,88.36,25.04,0,0,5,1.0125,-58.86,161,14,1.1,0.9,33.32,-3.6,0,0
5181,1,178.22,50.5,0,0,5,0.99277,-70.23,161,16,1.1,0.9,468.05,40.3,0,0
5182,1,3.82,1.08,0,0,5,1.0058,-55.658,161,13,1.1,0.9,37.92,1.78,0,0
5183,1,139.09,39.41,0,0,5,1.0015,-71.391,161,16,1.1,0.9,287.92,31.88,0,0
5184,1,80.23,22.73,0,0,5,0.98387,-69.909,161,17,1.1,0.9,2286.7,635.98,0,0
5185,1,25.72,7.29,0,0,5,1.0006,-65.341,161,17,1.1,0.9,306.88,-230.62,0,0
5186,1,24.98,7.08,0,0,5,0.99259,-66.431,161,17,1.1,0.9,443.42,-6.78,0,0
5187,1,15.41,4.37,0,0,5,0.99848,-49.948,161,12,1.1,0.9,-33.21,20.01,0,0
5188,1,64.82,18.37,0,0,5,0.99032,-70.026,161,16,1.1,0.9,271.69,35.95,0,0
5189,1,78.84,22.34,0,0,5,0.99856,-70.085,161,16,1.1,0.9,634.3,9.14,0,0
5190,1,3.38,0.96,0,0,5,1.0069,-57.803,161,12,1.1,0.9,67.64,4.26,0,0
5191,1,7.58,2.15,0,60,5,1.0175,-56.694,161,18,1.1,0.9,47.84,3.94,0,0
5192,1,0,0,0,0,5,1.0192,-51.137,500,13,1.1,0.9,33.98,0.72,0,0
5193,1,134.77,38.19,0,0,5,1.0154,-52.437,161,13,1.1,0.9,32.25,0.38,0,0
5194,1,59.01,16.72,0,0,5,0.9963,-68.661,161,17,1.1,0.9,284.06,37.64,0,0
5195,1,55.26,15.66,0,0,5,1.0087,-67.882,161,17,1.1,0.9,352.45,-1.8,0,0
5196,1,0,0,0,0,5,1.0035,-51.67,500,12,1.1,0.9,22.48,-2.06,0,0
5197,1,0,0,0,0,5,1.0021,-53.397,161,12,1.1,0.9,13.56,-10.8,0,0
5198,2,0,0,0,0,5,1.0012,-50.952,18,12,1.1,0.9,22.52,1.53,0,0
5199,1,24.33,6.89,0,0,5,0.99401,-68.004,161,17,1.1,0.9,203.57,0.08,0,0
5200,1,66.35,18.8,0,0,5,0.98839,-55.812,161,12,1.1,0.9,50.16,3.94,0,0
5201,1,4.81,1.36,0,0,5,1.0051,-55.099,161,14,1.1,0.9,52.66,7.29,0,0
5202,1,8.64,2.45,0,0,5,0.99989,-63.254,161,14,1.1,0.9,79.27,7.94,0,0
5203,1,147.01,41.65,0,0,5,0.99089,-70.648,161,16,1.1,0.9,300.79,36.78,0,0
5204,1,0,0,0,0,5,1.0041,-54.843,500,12,1.1,0.9,17.63,0.16,0,0
5205,1,0,0,0,0,5,1.0033,-56.578,161,12,1.1,0.9,-173.82,-38.44,0,0
5206,2,0,0,0,0,5,1.01,-52.527,13.8,12,1.1,0.9,17.61,0,0,0
5207,2,0,0,0,0,5,1.01,-53.763,13.8,12,1.1,0.9,17.62,0,0,0
5208,2,0,0,0,0,5,1.01,-53.483,13.8,12,1.1,0.9,17.62,0,0,0
5209,1,3.59,1.02,0,0,5,1.0069,-56.45,161,18,1.1,0.9,46.44,4.99,0,0
5210,1,39.64,11.23,0,0,5,0.99765,-68.385,161,17,1.1,0.9,217.3,23.93,0,0
5211,1,6.91,1.96,0,0,5,0.99785,-57.799,161,14,1.1,0.9,68.63,11.3,0,0
5212,1,33.89,9.6,0,0,5,0.98535,-67.416,161,14,1.1,0.9,333.93,39.81,0,0
5213,1,92.1,26.09,0,0,5,0.99115,-70.138,161,16,1.1,0.9,675.38,14.44,0,0
5214,1,102.1,28.93,0,0,5,0.9931,-69.717,161,16,1.1,0.9,457.27,35.2,0,0
5215,1,19.98,5.66,0,0,5,0.99508,-67.831,161,16,1.1,0.9,302.13,12.84,0,0
5216,1,66.58,18.86,0,0,5,0.99223,-68.435,161,17,1.1,0.9,219.26,11.69,0,0
5217,1,100.33,28.43,0,438.77,5,1.0136,-68.868,161,17,1.1,0.9,203.56,16.1,0,0
5218,1,39.29,11.13,0,0,5,0.9977,-66.63,161,17,1.1,0.9,883.09,-127.16,0,0
5219,1,13.35,3.78,0,30.53,5,1.0023,-68.072,161,14,1.1,0.9,203.82,27.02,0,0
5220,1,40.49,11.47,0,0,5,1.0063,-67.248,161,17,1.1,0.9,498.53,-24.75,0,0
5221,1,91.29,25.87,0,0,5,1.0057,-55.509,161,13,1.1,0.9,37.39,0.71,0,0
5222,1,33.14,9.39,0,0,5,0.99122,-66.25,161,14,1.1,0.9,157.91,18.54,0,0
5223,1,34.79,9.86,0,0,5,0.99282,-58.12,161,14,1.1,0.9,68.04,11.81,0,0
5224,1,154.87,43.88,0,0,5,0.99785,-70.692,161,16,1.1,0.9,267.48,31.82,0,0
5225,1,13.06,3.7,0,0,5,1.0113,-67.978,161,16,1.1,0.9,246.34,37.92,0,0
5226,1,5.49,1.56,0,0,5,1.0296,-51.125,161,15,1.1,0.9,33.38,-0.31,0,0
5227,1,70.88,20.08,0,0,5,1.0002,-70.818,161,16,1.1,0.9,422.55,26.07,0,0
5228,1,81.2,23.01,0,0,5,0.99786,-67.85,161,16,1.1,0.9,253.66,36.58,0,0
5229,1,43.94,12.45,0,0,5,0.99664,-69.305,161,16,1.1,0.9,776.65,6.28,0,0
5230,1,66.37,18.81,0,0,5,0.99797,-70.329,161,16,1.1,0.9,541.04,14.59,0,0
5231,1,14.93,4.23,0,0,5,1.0144,-54.343,161,18,1.1,0.9,37.94,1.05,0,0
5232,1,49.97,14.16,0,0,5,0.99709,-69.623,161,17,1.1,0.9,235.13,22.25,0,0
5233,1,98.77,27.99,0,0,5,1.0021,-69.136,161,17,1.1,0.9,237.38,25.82,0,0
5234,1,142.66,40.42,0,0,5,0.99298,-67.866,161,16,1.1,0.9,204.02,31.99,0,0
5235,1,20.37,5.77,0,0,5,1.0163,-53.869,161,13,1.1,0.9,47.65,2.58,0,0
5236,1,0,0,0,0,5,1.0065,-45.404,500,12,1.1,0.9,32.46,-1.99,0,0
5237,1,0,0,0,0,5,0.99954,-43.05,161,12,1.1,0.9,43.78,-3.6,0,0
5238,2,0,0,0,0,5,1.0034,-44.467,18,12,1.1,0.9,32.51,2.18,0,0
5239,1,0,0,0,0,5,1.0303,-48.332,500,18,1.1,0.9,29.4,-3.14,0,0
5240,1,0,0,0,0,5,1.0319,-50.136,161,18,1.1,0.9,33.91,-1.18,0,0
5241,1,0,0,0,0,5,1.034,-51.651,115,18,1.1,0.9,39.79,0.46,0,0
5242,1,0,0,0,0,5,1.034,-51.651,115,18,1.1,0.9,39.79,0.46,0,0
5243,2,0,0,0,0,5,1.0248,-46.739,13.8,18,1.1,0.9,29.56,-3.18,0,0
